Date;AAPL;AMZN;GOOGL;MSFT
2000-12-11;0,23082758486270905;1,265625;nan;18,112545013427734
2000-12-12;0,23367801308631897;1,2937500476837158;nan;18,21003532409668
2000-12-13;0,22797805070877075;1,1875;nan;17,859088897705078
2000-12-14;0,21942941844463348;1,134374976158142;nan;17,31318473815918
2000-12-15;0,21372948586940765;1,1437499523162842;nan;15,343997955322266
2000-12-18;0,21657900512218475;0,9937499761581421;nan;14,91506576538086
2000-12-19;0,21277961134910583;0,9125000238418579;nan;13,979218482971191
2000-12-20;0,21847869455814362;0,8343750238418579;nan;12,945886611938477
2000-12-21;0,21372948586940765;0,7593749761581421;nan;13,550292015075684
2000-12-22;0,22797805070877075;0,778124988079071;nan;14,486141204833984
2000-12-26;0,2232288271188736;0,846875011920929;nan;14,622614860534668
2000-12-27;0,22512850165367126;0,84375;nan;14,486141204833984
2000-12-28;0,22512850165367126;0,8687499761581421;nan;13,901233673095703
2000-12-29;0,2260783165693283;0,778124988079071;nan;13,530793190002441
2001-01-02;0,2260783165693283;0,6937500238418579;nan;13,530793190002441
2001-01-03;0,24887634813785553;0,878125011920929;nan;14,954066276550293
2001-01-04;0,2593255341053009;0,7749999761581421;nan;15,110033988952637
2001-01-05;0,24887634813785553;0,7281249761581421;nan;15,324501037597656
2001-01-08;0,25172585248947144;0,746874988079071;nan;15,266012191772461
2001-01-09;0,26122522354125977;0,8187500238418579;nan;16,16286277770996
2001-01-10;0,25172585248947144;0,824999988079071;nan;16,494314193725586
2001-01-11;0,2735741436481476;0,8500000238418579;nan;17,157207489013672
2001-01-12;0,26122522354125977;0,8843749761581421;nan;16,689285278320312
2001-01-16;0,2602754533290863;0,903124988079071;nan;16,39682960510254
2001-01-17;0,25552529096603394;0,918749988079071;nan;16,51380729675293
2001-01-18;0,28402242064476013;0,9750000238418579;nan;17,31318473815918
2001-01-19;0,29637131094932556;0,996874988079071;nan;19,02889633178711
2001-01-22;0,29257193207740784;0,925000011920929;nan;18,755939483642578
2001-01-23;0,3115697503089905;0,947655975818634;nan;18,892417907714844
2001-01-24;0,3115697503089905;1,09375;nan;19,633298873901367
2001-01-25;0,30302107334136963;0,949999988079071;nan;19,2823543548584
2001-01-26;0,297321081161499;0,9750000238418579;nan;19,964744567871094
2001-01-29;0,32961857318878174;1,006250023841858;nan;20,120718002319336
2001-01-30;0,3305684030056;0,9468749761581421;nan;19,769777297973633
2001-01-31;0,3286687433719635;0,8656250238418579;nan;19,048402786254883
2001-02-01;0,32106897234916687;0,8125;nan;19,457822799682617
2001-02-02;0,3134702742099762;0,71875;nan;18,970409393310547
2001-02-05;0,3068206012248993;0,721875011920929;nan;19,321353912353516
2001-02-06;0,32106897234916687;0,7906249761581421;nan;19,516311645507812
2001-02-07;0,31536996364593506;0,75;nan;20,17920684814453
2001-02-08;0,31536996364593506;0,71875;nan;19,418834686279297
2001-02-09;0,2906721830368042;0,668749988079071;nan;18,443988800048828
2001-02-12;0,2992216944694519;0,7250000238418579;nan;18,32701301574707
2001-02-13;0,2906721830368042;0,6875;nan;18,151538848876953
2001-02-14;0,29637131094932556;0,721875011920929;nan;18,21003532409668
2001-02-15;0,3049207627773285;0,7250000238418579;nan;18,346508026123047
2001-02-16;0,2887726426124573;0,684374988079071;nan;17,878582000732422
2001-02-20;0,27832338213920593;0,625;nan;17,430164337158203
2001-02-21;0,28687289357185364;0,596875011920929;nan;17,547138214111328
2001-02-22;0,285923033952713;0,596875011920929;nan;17,215688705444336
2001-02-23;0,285923033952713;0,590624988079071;nan;17,703115463256836
2001-02-26;0,29637131094932556;0,596875011920929;nan;18,58046531677246
2001-02-27;0,2944716811180115;0,5874999761581421;nan;18,52198028564453
2001-02-28;0,2773735225200653;0,5093749761581421;nan;18,40500259399414
2001-03-01;0,284972220659256;0,5218750238418579;nan;18,517107009887695
2001-03-02;0,29257193207740784;0,5;nan;17,683616638183594
2001-03-05;0,3096700608730316;0,6312500238418579;nan;17,91757583618164
2001-03-06;0,3267689645290375;0,59375;nan;18,54147720336914
2001-03-07;0,3229687809944153;0,612500011920929;nan;18,931415557861328
2001-03-08;0,31631988286972046;0,5843750238418579;nan;18,482982635498047
2001-03-09;0,30777037143707275;0,612500011920929;nan;17,683616638183594
2001-03-12;0,28307265043258667;0,53125;nan;16,20186424255371
2001-03-13;0,297321081161499;0,550000011920929;nan;16,90374755859375
2001-03-14;0,31061986088752747;0,53125;nan;16,84524917602539
2001-03-15;0,2992216944694519;0,543749988079071;nan;16,747774124145508
2001-03-16;0,2982710301876068;0,550000011920929;nan;17,020719528198242
2001-03-19;0,3125205636024475;0,5249999761581421;nan;16,94273567199707
